UF;Microrregião;Variável;Quartel;Ano;Nível;Território;Produto;Nomes de medida;Valores de medida
BA;Jacobina;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Qtde Produzida;4050
BA;Jequié;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Média de Produtividade (Área Colhida);66,907317073
BA;Jequié;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Área Colhida;1025
BA;Jequié;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Área Plantada;1075
BA;Jequié;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Qtde Produzida;68580
BA;Juazeiro;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Média de Produtividade (Área Colhida);99,095759618
BA;Juazeiro;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Área Colhida;17805
BA;Juazeiro;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Área Plantada;17790
BA;Juazeiro;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Qtde Produzida;1764400
BA;Livramento do Brumado;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Média de Produtividade (Área Colhida);45,212765957
BA;Livramento do Brumado;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Área Colhida;940
BA;Livramento do Brumado;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Área Plantada;830
BA;Livramento do Brumado;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Qtde Produzida;42500
BA;Paulo Afonso;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Média de Produtividade (Área Colhida);23
BA;Paulo Afonso;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Área Colhida;10
BA;Paulo Afonso;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Área Plantada;5
BA;Paulo Afonso;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Qtde Produzida;230
BA;Porto Seguro;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Média de Produtividade (Área Colhida);41,879653923
BA;Porto Seguro;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Área Colhida;32016
BA;Porto Seguro;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Área Plantada;24124
BA;Porto Seguro;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Qtde Produzida;1340819
BA;Ribeira do Pombal;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Média de Produtividade (Área Colhida);40
BA;Ribeira do Pombal;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Área Colhida;170
BA;Ribeira do Pombal;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Área Plantada;170
BA;Ribeira do Pombal;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Qtde Produzida;6800
BA;Salvador;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Média de Produtividade (Área Colhida);69,852941176
BA;Salvador;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Área Colhida;68
BA;Salvador;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Área Plantada;87
BA;Salvador;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Qtde Produzida;4750
BA;Santa Maria da Vitória;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Média de Produtividade (Área Colhida);56,947218260
BA;Santa Maria da Vitória;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Área Colhida;7010
BA;Santa Maria da Vitória;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Área Plantada;7290
BA;Santa Maria da Vitória;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Qtde Produzida;399200
BA;Santo Antônio de Jesus;Quantidade Produzida;Q1;2005;BRASIL;BRASIL;Cana-de-Açúcar;Média de Produtividade (Área Colhida);57,286257125
